Id,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtFinSF1,BsmtFinSF2,BsmtFullBath,BsmtHalfBath,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,Exterior1st,Exterior2nd,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HouseStyle,KitchenAbvGr,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,BasementFinishedPercent,BsmtCondNum,BsmtExposureNum,BsmtFinType1Num,BsmtFinType2Num,BsmtQualNum,BuildingAge,ExterCondNum,ExterQualNum,FenceNum,FireplaceQuNum,GarageAge,GarageCondNum,GarageFinishNum,GarageQualNum,HeatingQCNum,KitchenQualNum,OverallQualOverallCond,OverallQualTotalAreaSFMultiplied,PoolQCNum,QualSquared,RemodelledAge,RoomSize,SumAge,TotalAreaSF,BeforeCrisis,Floors,TotalAreaSFBinned,Year,NeighborhoodOverallQualMean,NeighborhoodTotalAreaSFMean
183,1362,720,0,No,3,1Fam,0.0,0.0,0.0,0.0,1362.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,0,PConc,2,Mod,484.0,2.0,Detchd,2003.0,2082,1,GasA,1.5Fin,1,Lvl,Gtl,11426,Inside,63.0,Reg,0,50,RM,0.0,None,No,0,6,OldTown,238,5,7,N,0,CompShg,Gable,Normal,WD,0,Pave,6,1362.0,AllPub,280,2003,2003,2008,0.0,3,0,1,1,4,5,3,3,0,0,5.0,3,1,3,5,4,12,24108.0,4,49,5,2088,10,3444.0,1.0,0.0,8.0,2.0,5.205020920502092,2229.648535564854
184,936,316,0,No,3,1Fam,0.0,0.0,0.0,0.0,504.0,Y,RRAn,Feedr,SBrkr,0,AsbShng,Plywood,0,PConc,1,Typ,576.0,2.0,Attchd,1986.0,1252,0,GasA,1.5Fin,1,Lvl,Gtl,7438,Inside,92.0,IR1,0,50,RL,0.0,None,No,0,6,BrkSide,0,8,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,504.0,AllPub,104,1908,1991,2006,0.0,3,0,1,1,2,98,3,3,3,0,20.0,3,1,3,4,3,13,8780.0,4,25,15,1257,113,1756.0,1.0,0.0,3.0,0.0,5.12037037037037,1991.7314814814815
185,1518,1518,0,No,4,1Fam,0.0,0.0,0.0,0.0,1107.0,Y,Artery,Norm,SBrkr,0,Wd Sdng,Wd Sdng,2,BrkTil,2,Typ,840.0,3.0,Detchd,1993.0,3608,1,GasA,2.5Fin,1,Lvl,Gtl,22950,Inside,90.0,IR2,572,75,RM,0.0,None,No,0,6,OldTown,260,9,10,Y,0,WdShngl,Gable,Normal,WD,410,Pave,12,1107.0,AllPub,0,1892,1993,2006,0.0,3,1,1,1,3,114,4,4,4,3,13.0,3,1,5,5,5,19,47150.0,4,100,13,3620,127,4715.0,1.0,1.0,11.0,0.0,5.205020920502092,2229.648535564854
186,1217,0,0,No,3,1Fam,611.0,0.0,1.0,0.0,577.0,Y,Norm,Norm,SBrkr,0,HdBoard,HdBoard,0,PConc,2,Typ,497.0,2.0,Attchd,1990.0,1217,0,GasA,SLvl,1,Lvl,Gtl,9947,CulDSac,69.30579531442663,IR1,0,80,RL,0.0,None,No,0,6,Mitchel,27,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1188.0,AllPub,168,1990,1991,2009,0.5143097643097643,3,2,6,1,4,19,3,3,4,0,19.0,3,1,3,5,4,12,16835.0,4,49,18,1223,37,2405.0,1.0,1.0,5.0,3.0,5.543859649122807,2407.1052631578946
187,808,704,140,No,3,1Fam,0.0,0.0,0.0,0.0,660.0,Y,Norm,Norm,SBrkr,0,HdBoard,HdBoard,0,CBlock,2,Min2,180.0,1.0,Detchd,1916.0,1656,1,GasA,1.5Fin,1,Lvl,Gtl,10410,Inside,60.0,Reg,144,50,RL,0.0,None,No,0,8,OldTown,0,7,5,N,0,CompShg,Gable,Normal,WD,0,Pave,8,660.0,AllPub,0,1916,1987,2009,0.0,3,0,1,1,2,93,3,3,3,0,93.0,2,1,2,5,3,12,11580.0,4,25,22,1664,115,2316.0,1.0,0.0,5.0,3.0,5.205020920502092,2229.648535564854
188,1224,0,0,No,2,Duplex,1086.0,0.0,2.0,0.0,0.0,Y,Feedr,Norm,SBrkr,0,Plywood,Plywood,2,CBlock,0,Typ,528.0,2.0,Detchd,1979.0,1224,2,GasA,SFoyer,2,Bnk,Gtl,7018,Inside,64.0,Reg,0,90,RL,275.0,Stone,No,0,6,SawyerW,0,5,5,Y,0,CompShg,Gable,Alloca,WD,0,Pave,6,1086.0,AllPub,120,1979,1979,2009,1.0,3,2,6,1,4,30,3,3,0,3,30.0,3,1,3,3,3,10,11550.0,4,25,30,1230,60,2310.0,1.0,1.0,5.0,3.0,6.336,2589.048
189,1593,0,0,No,0,TwnhsE,1153.0,0.0,1.0,0.0,440.0,Y,Norm,Norm,SBrkr,0,CemntBd,CmentBd,1,PConc,1,Typ,682.0,2.0,Attchd,2001.0,1593,1,GasA,1Story,1,Lvl,Gtl,4923,Inside,41.0,Reg,0,120,RL,0.0,None,No,0,8,StoneBr,120,5,8,Y,0,CompShg,Gable,Normal,WD,224,Pave,5,1593.0,AllPub,0,2001,2002,2008,0.7237915881983679,3,2,6,1,5,7,3,4,0,4,7.0,3,3,3,5,5,13,25488.0,4,64,6,1598,13,3186.0,1.0,0.0,7.0,2.0,8.372549019607844,3510.176470588235
190,1549,1178,0,No,3,1Fam,297.0,0.0,0.0,0.0,556.0,Y,Norm,Norm,SBrkr,0,BrkFace,BrkFace,2,CBlock,2,Maj1,440.0,2.0,Detchd,1932.0,2727,1,GasA,2Story,1,Bnk,Mod,10570,Inside,70.0,Reg,0,70,RL,0.0,None,No,0,12,Crawfor,74,8,8,Y,0,CompShg,Hip,Normal,WD,0,Pave,10,853.0,AllPub,0,1932,1994,2007,0.3481828839390387,4,0,3,1,4,75,3,4,0,3,75.0,3,1,3,3,4,16,28640.0,4,64,13,2737,88,3580.0,1.0,1.0,8.0,1.0,6.271844660194175,2759.9514563106795
191,725,754,0,No,4,1Fam,626.0,0.0,1.0,0.0,99.0,Y,Norm,Norm,SBrkr,0,HdBoard,HdBoard,0,CBlock,1,Typ,484.0,2.0,Attchd,1972.0,1479,1,GasA,2Story,1,Lvl,Gtl,7472,CulDSac,69.30579531442663,IR1,0,60,RL,138.0,BrkFace,No,0,6,NAmes,32,9,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,725.0,AllPub,0,1972,2004,2007,0.863448275862069,3,0,5,1,3,35,3,3,0,0,35.0,3,3,3,4,4,16,15428.0,4,49,3,1486,38,2204.0,1.0,1.0,4.0,1.0,5.334085778781039,2323.331828442438
192,1431,0,0,No,3,1Fam,560.0,0.0,1.0,0.0,871.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,0,PConc,2,Typ,666.0,2.0,Attchd,1999.0,1431,0,GasA,1Story,1,Lvl,Gtl,9017,Inside,68.0,IR1,0,20,RL,0.0,None,No,0,9,CollgCr,35,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1431.0,AllPub,0,1999,1999,2009,0.3913347309573725,3,2,6,1,4,10,3,4,0,0,10.0,3,3,3,5,4,12,20034.0,4,49,10,1437,20,2862.0,1.0,0.0,6.0,3.0,6.677902621722846,2654.1685393258426
193,970,739,0,No,3,Twnhs,0.0,0.0,0.0,0.0,970.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,0,PConc,2,Maj1,380.0,2.0,Detchd,2004.0,1709,0,GasA,2Story,1,Lvl,Gtl,2522,Inside,24.0,Reg,0,160,RM,50.0,Stone,No,0,5,Edwards,40,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,970.0,AllPub,0,2004,2004,2006,0.0,3,0,1,1,4,2,3,4,0,0,2.0,3,1,3,5,4,12,18753.0,4,49,2,1716,4,2679.0,1.0,1.0,6.0,0.0,5.051546391752577,2223.159793814433
194,864,0,0,No,3,1Fam,390.0,0.0,0.0,0.0,474.0,Y,Norm,Norm,SBrkr,0,HdBoard,HdBoard,0,CBlock,1,Typ,352.0,1.0,Detchd,1989.0,864,0,GasA,1Story,1,Lvl,Gtl,7180,Inside,60.0,IR1,0,20,RL,0.0,None,No,0,5,CollgCr,0,7,5,Y,0,CompShg,Hip,Normal,WD,0,Pave,5,864.0,AllPub,0,1972,1972,2008,0.4513888888888889,3,2,5,1,3,36,3,3,0,0,19.0,3,1,3,3,3,12,8640.0,4,25,36,869,72,1728.0,1.0,0.0,3.0,2.0,6.677902621722846,2654.1685393258426
195,855,601,0,No,3,Twnhs,566.0,0.0,0.0,0.0,289.0,Y,Norm,Norm,SBrkr,0,Plywood,Brk Cmn,1,CBlock,2,Typ,440.0,2.0,Attchd,1976.0,1456,1,GasA,2Story,1,Lvl,Gtl,2280,FR2,24.0,Reg,0,160,RL,0.0,None,No,0,7,NPkVill,0,6,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,855.0,AllPub,87,1976,1976,2009,0.6619883040935672,3,0,5,1,4,33,3,3,0,3,33.0,3,1,3,3,3,12,13866.0,4,36,33,1463,66,2311.0,1.0,1.0,5.0,3.0,6.260869565217392,2168.0
196,1726,0,0,No,3,1Fam,1126.0,0.0,1.0,0.0,600.0,Y,Norm,Norm,SBrkr,0,CemntBd,CmentBd,1,PConc,2,Typ,786.0,3.0,Attchd,2007.0,1726,0,GasA,1Story,1,Lvl,Gtl,9416,Inside,79.0,Reg,0,20,RL,205.0,Stone,No,0,9,Somerst,138,5,7,Y,0,CompShg,Hip,Partial,New,266,Pave,8,1726.0,AllPub,171,2007,2007,2007,0.6523754345307068,3,0,6,1,5,0,3,5,0,4,0.0,3,3,3,5,5,12,24164.0,4,49,0,1734,0,3452.0,1.0,0.0,8.0,1.0,7.4010989010989015,2785.730769230769
197,1360,1360,0,No,4,1Fam,1036.0,184.0,1.0,1.0,140.0,Y,Artery,Norm,SBrkr,552,Stucco,Stucco,1,PConc,2,Typ,795.0,2.0,Detchd,1918.0,3112,0,GasA,2Story,1,Lvl,Gtl,25419,Corner,174.0,Reg,392,75,RL,0.0,None,No,0,3,NAmes,16,4,8,Y,512,CompShg,Gable,Abnorml,WD,0,Pave,8,1360.0,AllPub,0,1918,1990,2006,0.8970588235294118,3,0,6,2,3,88,4,4,4,5,88.0,3,1,3,4,4,12,35776.0,5,64,16,3120,104,4472.0,1.0,1.0,10.0,0.0,5.334085778781039,2323.331828442438
198,929,929,0,No,5,1Fam,0.0,0.0,0.0,0.0,755.0,Y,Norm,Norm,SBrkr,30,Wd Sdng,Wd Sdng,0,CBlock,1,Typ,0.0,0.0,No,0.0,2229,0,GasA,2.5Fin,1,Lvl,Gtl,5520,Corner,92.0,Reg,371,75,RM,0.0,None,No,0,7,OldTown,198,6,6,Y,0,CompShg,Gable,Abnorml,WD,0,Pave,8,755.0,AllPub,0,1912,1950,2009,0.0,3,0,1,1,3,97,3,3,3,0,0.0,0,0,0,5,3,12,17904.0,4,36,59,2237,156,2984.0,1.0,1.0,6.0,3.0,5.205020920502092,2229.648535564854
199,1713,0,0,No,3,1Fam,1088.0,0.0,1.0,0.0,625.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,1,PConc,2,Typ,856.0,3.0,Attchd,2004.0,1713,0,GasA,1Story,1,Lvl,Gtl,9591,Inside,76.0,Reg,0,20,RL,262.0,BrkFace,No,0,1,NridgHt,26,5,8,Y,0,CompShg,Hip,Normal,WD,170,Pave,7,1713.0,AllPub,0,2004,2005,2009,0.6351430239346176,3,2,6,1,5,5,3,4,0,4,5.0,3,3,3,5,5,13,27408.0,4,64,4,1720,9,3426.0,1.0,0.0,8.0,3.0,8.27710843373494,3564.2831325301204
200,1121,0,0,No,2,1Fam,0.0,0.0,0.0,0.0,1121.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,0,PConc,2,Typ,440.0,2.0,Attchd,2003.0,1121,0,GasA,1Story,1,Lvl,Gtl,8546,Corner,80.0,Reg,0,20,RM,0.0,None,No,0,3,Edwards,64,5,4,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,1121.0,AllPub,132,2003,2004,2010,0.0,3,0,1,1,4,7,3,3,0,0,7.0,3,2,3,5,3,9,8968.0,4,16,6,1126,13,2242.0,0.0,0.0,5.0,4.0,5.051546391752577,2223.159793814433
201,1279,0,0,No,3,1Fam,641.0,279.0,0.0,1.0,276.0,Y,Norm,Norm,SBrkr,0,Plywood,Plywood,2,CBlock,2,Typ,473.0,2.0,Detchd,1980.0,1279,0,GasA,1Story,1,Lvl,Gtl,10125,Inside,75.0,Reg,0,20,RL,0.0,None,No,0,2,Mitchel,83,6,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1196.0,AllPub,238,1977,1977,2008,0.7692307692307693,3,0,5,2,3,31,3,3,3,2,28.0,3,1,3,3,3,12,14850.0,4,36,31,1285,62,2475.0,1.0,0.0,5.0,2.0,5.543859649122807,2407.1052631578946
202,865,445,0,No,2,1Fam,617.0,0.0,0.0,0.0,0.0,Y,Artery,Norm,SBrkr,126,MetalSd,MetalSd,0,BrkTil,2,Min1,398.0,1.0,Attchd,1924.0,1310,0,GasA,1.5Fin,1,Lvl,Gtl,7000,Corner,50.0,Reg,0,50,RL,0.0,None,No,0,5,OldTown,0,6,6,Y,0,CompShg,Gable,Normal,COD,0,Pave,6,617.0,AllPub,0,1924,1950,2006,1.0,3,0,2,1,2,82,4,3,0,0,82.0,3,1,3,4,3,12,11562.0,4,36,56,1316,138,1927.0,1.0,0.0,4.0,0.0,5.205020920502092,2229.648535564854
203,848,0,0,No,1,TwnhsE,662.0,0.0,1.0,0.0,186.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,1,PConc,1,Typ,420.0,2.0,Attchd,2004.0,848,0,GasA,1Story,1,Lvl,Gtl,4438,Inside,69.30579531442663,Reg,0,120,RM,205.0,BrkFace,No,0,1,CollgCr,0,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,3,848.0,AllPub,149,2004,2004,2008,0.7806603773584906,3,2,6,1,4,4,3,4,0,4,4.0,3,2,3,5,4,11,10176.0,4,36,4,851,8,1696.0,1.0,0.0,3.0,2.0,6.677902621722846,2654.1685393258426
204,720,564,0,Grvl,2,1Fam,312.0,0.0,0.0,0.0,408.0,Y,Norm,Norm,SBrkr,0,AsbShng,AsbShng,0,CBlock,1,Typ,240.0,1.0,Detchd,1948.0,1284,1,GasA,1.5Fin,1,Lvl,Gtl,3500,Inside,50.0,Reg,0,50,RM,0.0,None,No,0,4,OldTown,35,7,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,720.0,AllPub,0,1947,1950,2009,0.43333333333333335,3,0,2,1,3,62,3,3,1,0,61.0,3,1,3,3,3,12,10020.0,4,25,59,1289,121,2004.0,1.0,0.0,4.0,3.0,5.205020920502092,2229.648535564854
205,1442,0,508,No,3,1Fam,0.0,0.0,0.0,0.0,1424.0,Y,Norm,Norm,SBrkr,0,HdBoard,HdBoard,0,PConc,2,Typ,500.0,2.0,Attchd,1990.0,1442,0,GasA,1Story,1,Lvl,Gtl,11851,Corner,99.0,Reg,0,20,RL,0.0,None,No,0,5,Gilbert,34,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,1424.0,AllPub,0,1990,1990,2009,0.0,3,0,1,1,4,19,3,3,0,0,19.0,3,2,3,5,3,12,20062.0,4,49,19,1447,38,2866.0,1.0,0.0,6.0,3.0,6.515151515151516,2496.2
206,1696,0,0,No,3,1Fam,0.0,0.0,0.0,0.0,1140.0,Y,RRAe,Norm,SBrkr,0,HdBoard,HdBoard,1,CBlock,1,Min2,349.0,1.0,Attchd,1962.0,1696,1,GasA,1Story,1,Lvl,Gtl,13673,CulDSac,40.0,IR1,0,20,RL,0.0,None,No,0,3,Sawyer,30,5,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,1140.0,AllPub,0,1962,1962,2007,0.0,3,0,1,1,3,45,4,3,0,3,45.0,3,2,3,3,3,10,14180.0,4,25,45,1704,90,2836.0,1.0,0.0,6.0,1.0,5.066225165562914,2135.582781456954
207,1100,0,0,No,3,1Fam,419.0,306.0,1.0,0.0,375.0,Y,Norm,Norm,SBrkr,0,Wd Sdng,Wd Sdng,1,PConc,1,Typ,312.0,1.0,Attchd,1960.0,1100,0,GasA,1Story,1,Lvl,Gtl,12493,Inside,69.30579531442663,IR1,0,20,RL,0.0,None,No,0,4,NAmes,0,5,4,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1100.0,AllPub,355,1960,1960,2008,0.6590909090909091,3,0,5,3,3,48,3,3,2,1,48.0,3,2,3,3,3,9,8800.0,4,16,48,1106,96,2200.0,1.0,0.0,4.0,2.0,5.334085778781039,2323.331828442438
208,1180,882,0,No,3,1Fam,1065.0,0.0,1.0,0.0,92.0,Y,Norm,Norm,SBrkr,0,Plywood,Plywood,1,CBlock,2,Typ,454.0,2.0,Attchd,1988.0,2062,1,GasA,2Story,1,Low,Mod,14364,Inside,69.30579531442663,IR1,0,60,RL,128.0,BrkFace,No,0,4,SawyerW,55,5,7,Y,0,CompShg,Gable,Normal,WD,154,Pave,7,1157.0,AllPub,60,1988,1989,2007,0.9204840103716508,3,3,6,1,4,19,3,4,0,4,19.0,3,3,3,5,3,12,22533.0,4,49,18,2069,37,3219.0,1.0,1.0,7.0,1.0,6.336,2589.048
209,1092,0,0,No,3,1Fam,787.0,0.0,1.0,0.0,305.0,Y,Norm,Norm,SBrkr,0,HdBoard,HdBoard,0,CBlock,1,Typ,504.0,2.0,Attchd,1964.0,1092,0,GasA,1Story,1,Lvl,Gtl,8250,Inside,75.0,Reg,0,20,RL,260.0,Stone,No,0,7,NAmes,0,7,6,Y,0,CompShg,Hip,Normal,WD,0,Pave,6,1092.0,AllPub,0,1964,1964,2008,0.7206959706959707,3,0,3,1,4,44,3,3,3,0,44.0,4,2,3,5,3,13,13104.0,4,36,44,1098,88,2184.0,1.0,0.0,4.0,2.0,5.334085778781039,2323.331828442438
210,864,0,0,No,2,1Fam,468.0,0.0,1.0,0.0,396.0,N,Norm,Norm,FuseA,96,Stucco,Stucco,0,CBlock,1,Typ,0.0,0.0,No,0.0,864,0,GasA,1Story,1,Lvl,Gtl,5604,Inside,67.0,Reg,0,30,RL,0.0,None,No,0,4,Edwards,0,6,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,864.0,AllPub,0,1925,1950,2008,0.5416666666666666,3,0,3,1,3,83,3,3,0,0,0.0,0,0,0,3,3,11,8640.0,4,25,58,869,141,1728.0,1.0,0.0,3.0,2.0,5.051546391752577,2223.159793814433
211,1212,0,0,No,3,1Fam,36.0,0.0,0.0,0.0,1176.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,0,PConc,2,Typ,460.0,2.0,Attchd,2009.0,1212,0,GasA,1Story,1,Lvl,Gtl,10420,Corner,83.0,Reg,0,20,RL,0.0,None,No,0,3,Edwards,22,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1212.0,AllPub,100,2009,2009,2010,0.0297029702970297,3,1,6,1,4,1,3,3,0,0,1.0,3,2,3,5,4,11,14544.0,4,36,1,1218,2,2424.0,0.0,0.0,5.0,4.0,5.051546391752577,2223.159793814433
212,932,920,0,No,3,1Fam,822.0,0.0,1.0,0.0,78.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,1,PConc,2,Typ,644.0,2.0,Attchd,2009.0,1852,1,GasA,2Story,1,Lvl,Gtl,8640,Inside,72.0,Reg,0,60,FV,0.0,None,No,0,7,Somerst,108,5,7,Y,0,CompShg,Gable,Partial,New,0,Pave,7,900.0,AllPub,168,2009,2009,2009,0.9133333333333333,3,0,6,1,4,0,3,3,0,3,0.0,3,2,3,5,4,12,19264.0,4,49,0,1859,0,2752.0,1.0,1.0,6.0,3.0,7.4010989010989015,2785.730769230769
213,990,0,0,No,3,1Fam,716.0,0.0,0.0,1.0,274.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,0,PConc,1,Typ,576.0,2.0,Attchd,1996.0,990,0,GasA,1Story,1,Lvl,Gtl,13568,CulDSac,43.0,IR2,0,20,RL,0.0,None,No,0,7,CollgCr,0,5,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,990.0,AllPub,224,1995,1995,2006,0.7232323232323232,3,0,5,1,4,11,3,3,0,0,10.0,3,1,3,5,3,10,9900.0,4,25,11,995,22,1980.0,1.0,0.0,4.0,0.0,6.677902621722846,2654.1685393258426
214,689,703,0,No,3,1Fam,378.0,0.0,0.0,0.0,311.0,Y,Norm,Norm,SBrkr,0,HdBoard,HdBoard,0,CBlock,1,Typ,299.0,1.0,Attchd,1977.0,1392,1,GasA,2Story,1,Lvl,Gtl,10900,FR2,69.30579531442663,IR1,0,60,RL,153.0,BrkFace,Shed,450,3,CollgCr,36,7,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,689.0,AllPub,0,1977,1977,2010,0.548621190130624,3,0,6,1,4,33,3,3,3,0,33.0,3,3,3,5,3,13,12486.0,4,36,33,1398,66,2081.0,0.0,1.0,4.0,4.0,6.677902621722846,2654.1685393258426
215,1236,0,0,No,2,1Fam,360.0,0.0,0.0,1.0,710.0,Y,Norm,Norm,SBrkr,0,HdBoard,HdBoard,1,CBlock,1,Min1,447.0,1.0,Attchd,1957.0,1236,0,GasA,1Story,1,Lvl,Gtl,10011,Inside,72.0,IR1,0,20,RL,64.0,BrkFace,No,0,5,NAmes,0,6,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1070.0,AllPub,0,1957,1996,2006,0.3364485981308411,3,0,4,1,3,49,3,3,3,2,49.0,3,1,3,3,4,11,11530.0,4,25,10,1242,59,2306.0,1.0,0.0,5.0,0.0,5.334085778781039,2323.331828442438
216,1436,0,0,No,3,1Fam,946.0,0.0,1.0,0.0,490.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,0,PConc,2,Typ,484.0,2.0,Attchd,2004.0,1436,0,GasA,1Story,1,Lvl,Gtl,8450,Inside,65.0,Reg,0,20,RL,266.0,BrkFace,No,0,4,CollgCr,98,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,1436.0,AllPub,139,2004,2004,2008,0.658774373259053,3,1,6,1,4,4,3,4,0,0,4.0,3,1,3,5,4,12,20104.0,4,49,4,1444,8,2872.0,1.0,0.0,6.0,2.0,6.677902621722846,2654.1685393258426
217,810,518,0,Grvl,3,1Fam,0.0,0.0,0.0,0.0,686.0,N,Norm,Norm,SBrkr,60,MetalSd,MetalSd,0,CBlock,1,Typ,210.0,1.0,Detchd,1940.0,1328,0,GasA,2Story,1,Lvl,Gtl,9906,Inside,57.0,Reg,0,70,RM,0.0,None,No,0,9,OldTown,172,4,4,Y,0,CompShg,Gable,Family,WD,0,Pave,8,686.0,AllPub,0,1925,1950,2006,0.0,3,0,1,1,3,81,3,3,0,0,66.0,3,1,3,2,3,8,8056.0,4,16,56,1336,137,2014.0,1.0,1.0,4.0,0.0,5.205020920502092,2229.648535564854
218,1137,817,0,No,3,1Fam,341.0,0.0,0.0,1.0,457.0,Y,Norm,Norm,SBrkr,150,VinylSd,VinylSd,2,CBlock,1,Typ,431.0,2.0,Attchd,1939.0,1954,1,GasA,1.5Fin,1,Lvl,Gtl,15660,Corner,69.30579531442663,IR1,0,50,RL,312.0,BrkFace,No,0,5,Crawfor,119,9,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,798.0,AllPub,0,1939,2006,2008,0.4273182957393484,3,0,4,1,3,69,4,4,0,3,69.0,3,1,3,5,4,16,19264.0,4,49,2,1962,71,2752.0,1.0,0.0,6.0,2.0,6.271844660194175,2759.9514563106795
219,1248,0,0,No,2,TwnhsE,16.0,0.0,0.0,0.0,1232.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,0,PConc,2,Typ,438.0,2.0,Attchd,2005.0,1248,0,GasA,1Story,1,Lvl,Gtl,3010,Inside,43.0,Reg,0,120,RL,16.0,BrkFace,No,0,3,Blmngtn,0,5,7,Y,0,CompShg,Gable,Partial,New,0,Pave,5,1248.0,AllPub,108,2005,2006,2006,0.01282051282051282,3,2,6,1,4,1,3,4,0,0,1.0,3,3,3,5,4,12,17472.0,4,49,0,1253,1,2496.0,1.0,0.0,5.0,0.0,7.142857142857143,2712.0714285714284
220,1498,0,0,No,2,1Fam,0.0,0.0,0.0,0.0,1498.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,0,PConc,2,Typ,675.0,2.0,Attchd,2006.0,1498,0,GasA,1Story,1,Lvl,Gtl,8990,Inside,73.0,IR1,0,20,RL,0.0,None,No,0,4,CollgCr,33,5,7,Y,0,CompShg,Gable,Partial,New,0,Pave,5,1498.0,AllPub,351,2006,2006,2006,0.0,3,1,1,1,4,0,3,4,0,0,0.0,3,2,3,5,4,12,20972.0,4,49,0,1503,0,2996.0,1.0,0.0,6.0,0.0,6.677902621722846,2654.1685393258426
221,1010,1257,0,No,4,1Fam,0.0,0.0,0.0,0.0,1010.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,1,PConc,2,Typ,390.0,2.0,BuiltIn,2002.0,2267,1,GasA,2Story,1,Lvl,Gtl,8068,Inside,69.30579531442663,IR1,0,60,RL,0.0,None,No,0,12,Gilbert,46,5,6,Y,0,CompShg,Gable,Normal,ConLI,0,Pave,8,1010.0,AllPub,120,2002,2002,2009,0.0,3,0,1,1,4,7,3,4,0,3,7.0,3,2,3,5,4,11,19662.0,4,36,7,2275,14,3277.0,1.0,1.0,7.0,3.0,6.515151515151516,2496.2
222,811,741,0,No,3,1Fam,550.0,0.0,1.0,0.0,163.0,Y,RRAn,Norm,SBrkr,0,VinylSd,VinylSd,1,CBlock,2,Typ,434.0,2.0,Attchd,1975.0,1552,1,GasA,2Story,1,Lvl,Gtl,11475,Inside,85.0,Reg,0,60,RL,0.0,None,No,0,2,NWAmes,208,6,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,713.0,AllPub,209,1975,1975,2006,0.7713884992987378,3,0,5,1,4,31,3,3,3,3,31.0,3,2,3,3,3,12,13590.0,4,36,31,1558,62,2265.0,1.0,1.0,5.0,0.0,6.343511450381679,2864.4045801526718
223,864,0,0,No,2,1Fam,524.0,180.0,0.0,0.0,160.0,Y,Norm,Norm,SBrkr,0,HdBoard,HdBoard,0,CBlock,1,Typ,576.0,2.0,Detchd,1989.0,864,0,GasA,1Story,1,Lvl,Gtl,10500,FR2,70.0,Reg,0,20,RL,0.0,None,No,0,3,NAmes,0,6,4,Y,0,CompShg,Gable,Abnorml,WD,0,Pave,4,864.0,AllPub,216,1971,1971,2009,0.8148148148148148,3,0,5,2,3,38,3,3,0,0,20.0,3,1,3,4,3,10,6912.0,4,16,38,868,76,1728.0,1.0,0.0,3.0,3.0,5.334085778781039,2323.331828442438
